time_point,simulation,pair_distance_in_cell_diameter,heterogeneity_std,left_cell_fiber_density,left_cell_fiber_density_z_score,right_cell_fiber_density,right_cell_fiber_density_z_score
4,5D_19_heterogeneity_std_025,5.0,0.25,374.3467039637441,-0.7987987270080371,391.83672858082093,0.1509147627332153
5,5D_19_heterogeneity_std_025,5.0,0.25,375.3787911393726,-0.7427560892906331,392.61856975963855,0.1933689690945551
6,5D_19_heterogeneity_std_025,5.0,0.25,376.0126341789914,-0.7083382254920412,392.1121639368536,0.16587098371649076
7,5D_19_heterogeneity_std_025,5.0,0.25,376.62250256895885,-0.6752221922330967,391.8837457128398,0.15346780685435837
8,5D_19_heterogeneity_std_025,5.0,0.25,377.4122735695452,-0.6323373942133736,392.4058151374919,0.18181633042873077
9,5D_19_heterogeneity_std_025,5.0,0.25,378.61088092984744,-0.5672526614068382,392.9098577274322,0.20918599156705944
10,5D_19_heterogeneity_std_025,5.0,0.25,379.7582178251011,-0.5049519299581043,393.95004844677163,0.26566865409549073
11,5D_19_heterogeneity_std_025,5.0,0.25,380.756617451596,-0.45073853608391523,395.03185200230024,0.3244109058892612
12,5D_19_heterogeneity_std_025,5.0,0.25,381.6289081186509,-0.4033728958624286,395.81319807389195,0.3668382277823625
13,5D_19_heterogeneity_std_025,5.0,0.25,383.03581109840894,-0.3269776495499217,397.0812565311641,0.4356941756165361
14,5D_19_heterogeneity_std_025,5.0,0.25,384.859377255507,-0.22795746994761829,398.2631200236359,0.49986971146668324
15,5D_19_heterogeneity_std_025,5.0,0.25,386.9746110825545,-0.11309964993388406,399.09844031468504,0.5452278493785861
16,5D_19_heterogeneity_std_025,5.0,0.25,388.58377486809934,-0.02572158227565337,400.0602537720496,0.5974546034897217
17,5D_19_heterogeneity_std_025,5.0,0.25,390.25312180710176,0.0649244483469064,401.3998923754173,0.6701973743463313
18,5D_19_heterogeneity_std_025,5.0,0.25,392.476369690988,0.18564746347084715,403.1345414271457,0.7643893289296766
19,5D_19_heterogeneity_std_025,5.0,0.25,394.6839823359406,0.3055214805141257,404.7503356546758,0.8521274315412131
20,5D_19_heterogeneity_std_025,5.0,0.25,397.0665222942012,0.4348941022083457,406.56374919370796,0.9505963209913031
21,5D_19_heterogeneity_std_025,5.0,0.25,399.1889726980565,0.5501437844689432,408.1794041432535,1.0383268607672438
22,5D_19_heterogeneity_std_025,5.0,0.25,401.58310492683006,0.6801458698674125,409.9564886335688,1.1348230721684875
23,5D_19_heterogeneity_std_025,5.0,0.25,403.49028686015606,0.7837064107543602,411.203365431179,1.2025288496423263
24,5D_19_heterogeneity_std_025,5.0,0.25,405.62741240220595,0.8997529573426171,413.5976566430981,1.3325395678724383
25,5D_19_heterogeneity_std_025,5.0,0.25,407.9020941255878,1.0232688451049674,415.21290552121843,1.4202480578503494
26,5D_19_heterogeneity_std_025,5.0,0.25,409.56305195572736,1.1134593446446166,417.4015277224861,1.5390908882064391
27,5D_19_heterogeneity_std_025,5.0,0.25,411.9114760158778,1.240979463019987,419.03174731086557,1.6276122921621978
28,5D_19_heterogeneity_std_025,5.0,0.25,414.53221251613957,1.3832862271240096,422.0626617904018,1.7921918413903428
29,5D_19_heterogeneity_std_025,5.0,0.25,416.63161255065955,1.4972842675384388,424.33272403030395,1.9154568898387208
30,5D_19_heterogeneity_std_025,5.0,0.25,418.2694551687447,1.586219604253165,425.39366683666054,1.9730663968063102
31,5D_19_heterogeneity_std_025,5.0,0.25,420.5253770520709,1.7087168271733393,429.37531119382254,2.1892708585002523
32,5D_19_heterogeneity_std_025,5.0,0.25,421.94760245367587,1.7859440855065334,430.9191011334918,2.2730991070665345
33,5D_19_heterogeneity_std_025,5.0,0.25,423.93884902077735,1.894069360775203,433.4292182297731,2.4093992049429507
34,5D_19_heterogeneity_std_025,5.0,0.25,426.6999832579636,2.0439997633591913,435.9023507418692,2.5436910290014536
35,5D_19_heterogeneity_std_025,5.0,0.25,429.3615290258365,2.1885224827180103,438.01570040256917,2.6584465382273916
36,5D_19_heterogeneity_std_025,5.0,0.25,432.236331929633,2.3446251273887992,439.37894093758075,2.7324709009260286
37,5D_19_heterogeneity_std_025,5.0,0.25,435.04633039269044,2.497208871834314,441.3291490226461,2.8383677745290905
38,5D_19_heterogeneity_std_025,5.0,0.25,437.72693716301484,2.6427666092421367,443.39645196263496,2.950622933253807
39,5D_19_heterogeneity_std_025,5.0,0.25,440.6334891313637,2.8005932374722504,446.49115842184983,3.1186664057733435
40,5D_19_heterogeneity_std_025,5.0,0.25,443.2252942579399,2.941329019461179,448.6808590435929,3.237567794678978
41,5D_19_heterogeneity_std_025,5.0,0.25,446.8565678354621,3.1385082445919794,451.2949412572205,3.379513229058233
42,5D_19_heterogeneity_std_025,5.0,0.25,452.1811109746095,3.427632505802007,454.5982842027577,3.5588857242550205
43,5D_19_heterogeneity_std_025,5.0,0.25,454.60848249293144,3.5594394944161456,458.0857130086117,3.7482541359036787
44,5D_19_heterogeneity_std_025,5.0,0.25,457.54917871467063,3.719120165665173,463.1388217780356,4.0226394308658175
45,5D_19_heterogeneity_std_025,5.0,0.25,459.8984834216563,3.8466881034231593,467.1849289157056,4.2423442405338205
46,5D_19_heterogeneity_std_025,5.0,0.25,463.21955187503704,4.027023098918264,470.6775387717603,4.431993984734854
47,5D_19_heterogeneity_std_025,5.0,0.25,466.3431140329208,4.1966334443771895,473.1054057198643,4.563827875332125
48,5D_19_heterogeneity_std_025,5.0,0.25,469.10833890001965,4.346785969370642,476.54680696270486,4.750696976748191
49,5D_19_heterogeneity_std_025,5.0,0.25,472.2330907455057,4.516460915216886,480.67342432574645,4.974773515374361
50,5D_19_heterogeneity_std_025,5.0,0.25,475.68538630332546,4.70392158114608,483.7634553541576,5.142563110623746
0,5D_6_heterogeneity_std_025,5.0,0.25,375.0043054116343,-0.12336517024169963,382.18987808547666,0.2548603666221283
1,5D_6_heterogeneity_std_025,5.0,0.25,374.2311139584634,-0.16406349252555041,383.25127459108177,0.31072888001414617
2,5D_6_heterogeneity_std_025,5.0,0.25,373.57225323996,-0.19874381103121427,384.0317932227527,0.3518128815121224
3,5D_6_heterogeneity_std_025,5.0,0.25,371.50427022240854,-0.3075958152543414,384.2293153037884,0.3622098113788457
4,5D_6_heterogeneity_std_025,5.0,0.25,368.8653800446798,-0.4464985443060562,383.9351904291306,0.3467280197845018
5,5D_6_heterogeneity_std_025,5.0,0.25,367.67480675840125,-0.50916650979998,383.77471746637787,0.33828123687042244
6,5D_6_heterogeneity_std_025,5.0,0.25,366.4862862036986,-0.5717264260767315,383.5918660616316,0.3286565244270818
7,5D_6_heterogeneity_std_025,5.0,0.25,365.70229254958383,-0.6129933416288971,383.4346078392976,0.32037895515482984
8,5D_6_heterogeneity_std_025,5.0,0.25,365.793832446938,-0.6081749745490858,383.3225165320245,0.31447882766388313
9,5D_6_heterogeneity_std_025,5.0,0.25,366.0890830845745,-0.5926339263963094,383.2716178125684,0.3117996820528396
10,5D_6_heterogeneity_std_025,5.0,0.25,366.57970128752197,-0.5668093551856551,383.33133856580446,0.3149431912733139
11,5D_6_heterogeneity_std_025,5.0,0.25,367.26077377622755,-0.5309598802201331,383.2479506316306,0.31055391743217864
12,5D_6_heterogeneity_std_025,5.0,0.25,367.8346487891515,-0.5007529371262244,383.12673448009105,0.30417348735741057
13,5D_6_heterogeneity_std_025,5.0,0.25,369.2228010449557,-0.427685047337627,383.0328095451997,0.2992295795386927
14,5D_6_heterogeneity_std_025,5.0,0.25,370.4322622712582,-0.3640228811612978,382.9296899472228,0.29380169409708057
15,5D_6_heterogeneity_std_025,5.0,0.25,371.50946594243544,-0.30732232918917024,383.1080024774772,0.3031874947209514
16,5D_6_heterogeneity_std_025,5.0,0.25,372.15249760480856,-0.27347520151250326,383.55880893458414,0.3269165031104483
17,5D_6_heterogeneity_std_025,5.0,0.25,373.3941242502559,-0.20811995066822517,384.1941074447594,0.36035658241749524
18,5D_6_heterogeneity_std_025,5.0,0.25,374.460914925158,-0.15196750547690602,385.0305051699876,0.40438188047170587
19,5D_6_heterogeneity_std_025,5.0,0.25,375.36009440111235,-0.10463757709586011,385.7024981791082,0.4397534407049805
20,5D_6_heterogeneity_std_025,5.0,0.25,376.79163508324535,-0.029285859477974602,386.73251219659835,0.4939700804114658
21,5D_6_heterogeneity_std_025,5.0,0.25,377.85872268658494,0.026882215075508597,385.91699053482364,0.4510436314908844
22,5D_6_heterogeneity_std_025,5.0,0.25,377.4765728222878,0.006767069888487215,385.6961658328257,0.4394201262732698
23,5D_6_heterogeneity_std_025,5.0,0.25,380.31339761277127,0.15608844315566256,386.05650476103636,0.45838721362478163
24,5D_6_heterogeneity_std_025,5.0,0.25,382.9815050603883,0.2965290757386336,385.9554065124339,0.4530657255417436
25,5D_6_heterogeneity_std_025,5.0,0.25,385.08529411228756,0.4072657949564967,386.75603114005077,0.49520804228556137
26,5D_6_heterogeneity_std_025,5.0,0.25,387.5788345925419,0.5385177813526719,387.8088143183875,0.5506231777106246
27,5D_6_heterogeneity_std_025,5.0,0.25,390.25207429382755,0.679228559334936,388.7445724368129,0.5998784887040752
28,5D_6_heterogeneity_std_025,5.0,0.25,393.2790649511705,0.8385596549096902,389.7836621303691,0.6545728429377524
29,5D_6_heterogeneity_std_025,5.0,0.25,396.85944567198635,1.0270194314334373,391.99718912721346,0.7710858161892412
30,5D_6_heterogeneity_std_025,5.0,0.25,401.01658956168836,1.2458381743328728,394.08954297066003,0.8812206226504629
31,5D_6_heterogeneity_std_025,5.0,0.25,406.33857450938086,1.5259704206254747,397.3801092179483,1.0544254932931636
32,5D_6_heterogeneity_std_025,5.0,0.25,409.2645286711019,1.6799832785963509,400.2106932618817,1.2034183736452333
33,5D_6_heterogeneity_std_025,5.0,0.25,412.80929283404464,1.866568313560271,402.6743591863102,1.333097859083073
34,5D_6_heterogeneity_std_025,5.0,0.25,415.0850659912448,1.9863577253764955,403.65116944665255,1.3845140233753088
35,5D_6_heterogeneity_std_025,5.0,0.25,420.0061244760236,2.2453864864548354,407.1439642634856,1.5683635583693591
36,5D_6_heterogeneity_std_025,5.0,0.25,423.68308309685426,2.4389298143864258,410.65270004210277,1.7530521745476926
37,5D_6_heterogeneity_std_025,5.0,0.25,426.9977619063891,2.6134038930957386,413.3349498627044,1.8942372163597412
38,5D_6_heterogeneity_std_025,5.0,0.25,431.44406238309523,2.8474429128362218,416.1738680778109,2.043668780795785
39,5D_6_heterogeneity_std_025,5.0,0.25,435.6258445040269,3.0675585333343105,418.4698226597691,2.1645204781889933
40,5D_6_heterogeneity_std_025,5.0,0.25,438.25785127121435,3.206098941696277,421.10485261081345,2.3032200172687487
41,5D_6_heterogeneity_std_025,5.0,0.25,441.49958531437835,3.37673344147788,423.9791854547888,2.454515694368425
42,5D_6_heterogeneity_std_025,5.0,0.25,444.30961110029057,3.5246442009566397,426.4834688231674,2.58633315199601
43,5D_6_heterogeneity_std_025,5.0,0.25,446.7564339312694,3.6534371198880073,428.9340573127045,2.7153242831359936
44,5D_6_heterogeneity_std_025,5.0,0.25,449.6766070473231,3.807145682126252,431.7759432059476,2.8649120566464434
45,5D_6_heterogeneity_std_025,5.0,0.25,452.3736080026802,3.949107176437704,434.8258178640915,3.0254476927472496
46,5D_6_heterogeneity_std_025,5.0,0.25,455.9214422752275,4.13585381214051,440.63997385116267,3.3314862465879567
47,5D_6_heterogeneity_std_025,5.0,0.25,461.6697448148511,4.438426051374747,444.75098661886227,3.547876794940142
48,5D_6_heterogeneity_std_025,5.0,0.25,463.9551960869936,4.5587248881715645,449.36005815161326,3.7904835618669517
49,5D_6_heterogeneity_std_025,5.0,0.25,466.46580570765406,4.690875339462179,453.0168685845126,3.9829663537016926
50,5D_6_heterogeneity_std_025,5.0,0.25,469.5764948070008,4.8546120530159715,457.98901886178743,4.244684423137663
0,5D_1_heterogeneity_std_025,5.0,0.25,370.72501208425723,-0.49118004061898707,400.6184932366073,1.42764364492986
1,5D_1_heterogeneity_std_025,5.0,0.25,370.36023520603965,-0.5145945941230522,400.5387374936103,1.4225242274909453
2,5D_1_heterogeneity_std_025,5.0,0.25,370.16410035703035,-0.527184235052543,400.6016322533264,1.4265613603369007
3,5D_1_heterogeneity_std_025,5.0,0.25,369.9527770722112,-0.5407488019275901,400.7047940169653,1.4331831798066548
4,5D_1_heterogeneity_std_025,5.0,0.25,369.28907478683743,-0.5833509886330325,400.84920272412927,1.442452586949085
5,5D_1_heterogeneity_std_025,5.0,0.25,368.1956630879464,-0.6535356638535488,401.4149656190492,1.4787681715290268
6,5D_1_heterogeneity_std_025,5.0,0.25,367.50267077519743,-0.6980179393312397,401.7959633543204,1.5032239207558566
7,5D_1_heterogeneity_std_025,5.0,0.25,365.58957458306674,-0.8208170963610022,402.05080862536533,1.5195821073363673
8,5D_1_heterogeneity_std_025,5.0,0.25,364.97121893490026,-0.8605085413870177,402.60719807134006,1.555296022416538
9,5D_1_heterogeneity_std_025,5.0,0.25,364.90471616637194,-0.864777267627243,402.80453370559474,1.5679627401895833
10,5D_1_heterogeneity_std_025,5.0,0.25,364.96184200625765,-0.8611104342440403,403.1110369369906,1.5876367840756844
11,5D_1_heterogeneity_std_025,5.0,0.25,365.27647739522143,-0.8409143977376627,403.68050556733084,1.6241902349937947
12,5D_1_heterogeneity_std_025,5.0,0.25,365.67676023824924,-0.8152207625197981,404.74826671541155,1.6927284347104583
13,5D_1_heterogeneity_std_025,5.0,0.25,366.47392435352435,-0.7640518344895069,406.1399905637236,1.7820613789157334
14,5D_1_heterogeneity_std_025,5.0,0.25,367.54347540538765,-0.6953987431763982,406.5963544129294,1.8113547809996677
15,5D_1_heterogeneity_std_025,5.0,0.25,368.4159058144165,-0.6393985696166197,407.9253987716438,1.8966644102679828
16,5D_1_heterogeneity_std_025,5.0,0.25,369.2761179284068,-0.5841826725282707,409.36539211160647,1.9890957103789004
17,5D_1_heterogeneity_std_025,5.0,0.25,370.85057649025504,-0.48312022466571786,411.19218711281604,2.1063553061783544
18,5D_1_heterogeneity_std_025,5.0,0.25,372.3093857038155,-0.3894811580942872,412.48258337141294,2.1891841641531204
19,5D_1_heterogeneity_std_025,5.0,0.25,373.91944024309106,-0.2861338507250854,414.05239003107306,2.2899480124629497
20,5D_1_heterogeneity_std_025,5.0,0.25,375.4990391702975,-0.18474144949405558,415.25752626931194,2.3673041405920485
21,5D_1_heterogeneity_std_025,5.0,0.25,377.3332917953876,-0.06700315851464297,416.7352489646667,2.4621572389672073
22,5D_1_heterogeneity_std_025,5.0,0.25,379.10368246626837,0.046635916661908576,417.801460690885,2.53059598330919
23,5D_1_heterogeneity_std_025,5.0,0.25,380.03990015872785,0.1067305130043592,420.146843631638,2.6811430646431833
24,5D_1_heterogeneity_std_025,5.0,0.25,381.7244158930006,0.21485738766071302,422.56393811662457,2.8362932167571047
25,5D_1_heterogeneity_std_025,5.0,0.25,383.085750802045,0.3022397053682514,425.3415095324022,3.0145819143408774
26,5D_1_heterogeneity_std_025,5.0,0.25,384.8574932982662,0.41596555245566463,428.1018016770658,3.191761477979572
27,5D_1_heterogeneity_std_025,5.0,0.25,386.9913616005803,0.5529357841745736,430.55962057639687,3.3495256772974993
28,5D_1_heterogeneity_std_025,5.0,0.25,388.8394646014816,0.671563112768069,434.8239587221677,3.6232479980801764
29,5D_1_heterogeneity_std_025,5.0,0.25,390.69989852771545,0.7909819474251186,438.8633593741175,3.8825318736141394
30,5D_1_heterogeneity_std_025,5.0,0.25,392.2876461616548,0.8928974035458058,441.6880392801214,4.063844403931743
31,5D_1_heterogeneity_std_025,5.0,0.25,394.771672273606,1.0523438097653464,445.69443687689716,4.321009856266989
32,5D_1_heterogeneity_std_025,5.0,0.25,396.1592926829926,1.14141335956158,449.0067332086671,4.533621850921115
33,5D_1_heterogeneity_std_025,5.0,0.25,397.04389881800654,1.1981950771406025,452.5875311362503,4.7634686138857125
34,5D_1_heterogeneity_std_025,5.0,0.25,399.3193757852422,1.3442549849312133,460.25338861059475,5.255530037473291
35,5D_1_heterogeneity_std_025,5.0,0.25,401.76777548270104,1.5014145779284758,464.42166033479987,5.5230859795680285
36,5D_1_heterogeneity_std_025,5.0,0.25,406.45813336132534,1.8024825514220015,467.64274767703046,5.729843387780011
37,5D_1_heterogeneity_std_025,5.0,0.25,410.1497884619582,2.0394450921803133,471.3289183263152,5.966453888737558
38,5D_1_heterogeneity_std_025,5.0,0.25,415.08195837383334,2.3560346656670847,473.30495337263915,6.093293008980431
39,5D_1_heterogeneity_std_025,5.0,0.25,416.95235795865506,2.4760931829908355,475.5442636771855,6.23703142571947
40,5D_1_heterogeneity_std_025,5.0,0.25,421.4192148228358,2.7628149169790697,478.96057911952954,6.456320271828338
41,5D_1_heterogeneity_std_025,5.0,0.25,425.1763593919845,3.0039811415673685,482.32778212302117,6.672456654346739
42,5D_1_heterogeneity_std_025,5.0,0.25,427.48269500347067,3.152021825607828,485.61145011301386,6.8832310329667825
43,5D_1_heterogeneity_std_025,5.0,0.25,431.6218637542012,3.4177096856769764,488.7104784633005,7.082153633195624
44,5D_1_heterogeneity_std_025,5.0,0.25,436.6884645361522,3.7429282019173855,491.281261358362,7.247168844515702
45,5D_1_heterogeneity_std_025,5.0,0.25,441.5402494667518,4.054357967978324,494.0098356204347,7.422312478512727
46,5D_1_heterogeneity_std_025,5.0,0.25,446.2229972451145,4.354937459031252,497.62041396536324,7.654070807744112
47,5D_1_heterogeneity_std_025,5.0,0.25,450.0929522024546,4.603344835753503,499.44435419294996,7.771147159336694
48,5D_1_heterogeneity_std_025,5.0,0.25,453.58513406424294,4.827503448679609,501.9464268888649,7.9317519523154205
49,5D_1_heterogeneity_std_025,5.0,0.25,457.95099464993785,5.107742362874351,505.13953851962265,8.136713635983961
50,5D_1_heterogeneity_std_025,5.0,0.25,460.650373226739,5.2810119637960895,507.0585614581659,8.259893223159573
0,5D_9_heterogeneity_std_025,5.0,0.25,386.2281637704847,0.6067239437850488,390.5871484710123,0.8942523585640015
1,5D_9_heterogeneity_std_025,5.0,0.25,384.8224553859628,0.5140002635679265,390.71824341333655,0.9028996752080503
2,5D_9_heterogeneity_std_025,5.0,0.25,384.2496350640177,0.4762157494121148,391.25054479968463,0.9380114694253543
3,5D_9_heterogeneity_std_025,5.0,0.25,383.82913687327914,0.4484787449243863,391.62481437918797,0.9626991309538642
4,5D_9_heterogeneity_std_025,5.0,0.25,383.6752396376879,0.4383273378357013,391.9119121741786,0.9816367459150271
5,5D_9_heterogeneity_std_025,5.0,0.25,383.6006580636646,0.433407769811511,392.33122843931835,1.009295787937374
6,5D_9_heterogeneity_std_025,5.0,0.25,383.53810647270274,0.42928172647188106,393.3585314041917,1.0770589973269358
7,5D_9_heterogeneity_std_025,5.0,0.25,383.66597467068414,0.4377161998165071,394.37250916075084,1.1439432460670793
8,5D_9_heterogeneity_std_025,5.0,0.25,384.0041562142581,0.46002341349393805,395.4710757195226,1.216407162064441
9,5D_9_heterogeneity_std_025,5.0,0.25,384.35742474705285,0.48332579884377974,396.7309736635156,1.2995128583463569
10,5D_9_heterogeneity_std_025,5.0,0.25,384.81044284838543,0.5132078896266549,398.4954398361514,1.4159010075150469
11,5D_9_heterogeneity_std_025,5.0,0.25,385.62414266499434,0.5668813559150689,399.9622685053875,1.5126563188990791
